,KOI,KIC,Teff,ETeff,eTeff,Fe/H,e_Fe/H,M/H,e_M/H,SpType,Mstar,e_Mstar,Rstar,e_Rstar,Dis,Fe/H-T,e_Fe/H-T,Fe/H-M,e_Fe/H-M,M/H-M,e_M/H-M,solution_id,designation,m_source_id,random_index,gaia_ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,kepid,ra_kic,dec_kic,r_est,r_lo,r_hi,r_length_prior,r_result_flag,r_modality_flag,tm_designation,kepmag,teff,teff_err1,teff_err2,teff_prov,logg,logg_err1,logg_err2,logg_prov,feh,feh_err1,feh_err2,feh_prov,radius,radius_err1,radius_err2,mass,mass_err1,mass_err2,prov_sec,nconfp,nkoi,ntce,jmag,hmag,kmag,planet?,kepler_gaia_ang_dist
84,898,7870390,3907,94,106,-0.33,0.13,-0.24,0.13,M0V,0.53,0.04,0.51,0.04,128,-0.34,0.11,+0.07,0.14,-0.10,0.14,1635721458409799680,b'Gaia DR2 2105261134483173632',2105261134483173632,207931245,2015.5,282.23251966807305,0.025952482206213375,43.665566190184784,0.03020427550918227,2.46907268725777,0.03189407565312582,77.41477,1.9097870176344833,0.05682978789162922,-13.64096128943085,0.0585549122144652,0.004566187,-0.1513862,0.0002502295,0.030755285,0.26058036,-0.06456293,-0.20510103,-0.27342725,-0.08805792,0.14991336,238,0,237,1,-0.49902874,220.77016,0.0,0.0,31,False,10.552579,1.421461830407337,0.0075535346823152865,-0.011790132,27,17,0.06574734,0,29,False,252,9163.460191879149,4.243433747489301,2159.4446,15.783217,23,3112.748072656175,15.286410497419276,203.62845,16.618528,25,8906.922684842886,15.603459681533403,570.83,14.887601,1.3116957,0,1.7309275,0.83531094,0.89561653,,,0,,,,b'NOT_AVAILABLE',73.1139955384011,18.776516181497993,292.28567067830323,66.1610731204473,100001,4080.6667,3893.0,4354.7466,0.1837,0.122,0.4628,0.087,0.0609,0.175,200111,0.6141151,0.5392452,0.6747505,0.09421472,0.09130399,0.097125456,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2105261134483173632',b' ',7870390,282.23251,43.66563,400.408876710064,395.320904980638,405.627118581795,862.634934494018,1.0,1.0,b'2MASS J18485580+4339562',15.777,3906,78.0,-86.0,b'SPE70',4.73,0.052,-0.024,b'SPE60',-0.32,0.15,-0.15,b'SPE70',0.509,0.032,-0.046,0.508,0.037,-0.033,b'DSEP',3,3,3,13.737,13.079,12.947,b'conf',0.018808223307843173
85,2839,6186964,3943,129,210,-0.05,0.18,-0.04,0.15,M0V,0.58,0.07,0.55,0.07,270,+0.10,0.15,+0.08,0.27,+0.14,0.30,1635721458409799680,b'Gaia DR2 2104065209429419520',2104065209429419520,36266159,2015.5,285.0648845340283,0.03313311413892476,41.5548464114476,0.036654255110195266,2.1189584702860733,0.04264532800786719,49.68794,-5.728848152384229,0.07277308930862784,-7.186443561912119,0.06447949998573564,0.044655453,0.07432763,-0.14177345,-0.1649407,0.4572408,-0.33228,-0.2469255,-0.45989662,-0.17680636,0.080678426,200,0,199,1,0.078901716,194.88887,0.0,0.0,31,False,9.908309,1.4059131360020898,0.01060096115207622,-0.041996066,23,14,0.077593386,0,25,True,215,8315.125588887804,4.867874714805186,1708.1635,15.888694,21,2688.2042577658967,12.337584671725008,217.8874,16.777733,22,8430.732547901769,15.060224771941169,559.8013,14.947257,1.3371941,0,1.8304758,0.88903904,0.94143677,,,0,,,,b'NOT_AVAILABLE',71.83753217626585,16.071805353675533,295.98108651185015,63.64159657068146,100001,3935.25,3873.8535,4063.0,1.292,1.0652,1.4801,0.627,0.5245,0.7068,200111,0.7675897,0.720079,0.7921134,0.12730406,0.121527836,0.13308029,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2104065209429419520',b' ',6186964,285.06491,41.554871,465.826068843232,456.681108512063,475.337896416728,858.170506688161,1.0,1.0,b'2MASS J19001557+4133175',15.877,3941,71.0,-78.0,b'SPE70',4.713,0.025,-0.028,b'PHO2',-0.04,0.15,-0.15,b'SPE70',0.554,0.03,-0.03,0.578,0.026,-0.038,b'DSEP',1,1,1,13.772,13.099,12.961,b'conf',0.03050970588755909
86,812,4139816,3949,132,133,-0.45,0.15,-0.32,0.13,M0V,0.53,0.05,0.51,0.05,115,-0.41,0.13,-0.33,0.15,-0.38,0.15,1635721458409799680,b'Gaia DR2 2100082125479729792',2100082125479729792,1366294324,2015.5,286.07907786337853,0.028126889363615497,39.27823696173611,0.03422930823975271,2.308175578833067,0.03571931875621572,64.61981,-4.232777654614616,0.06521915573409534,-18.757638906338443,0.07243705776445132,-0.14834109,-0.08172451,0.08650496,-0.17890579,0.27303293,-0.23596786,-0.05022049,-0.18423218,-0.10423408,-0.115571044,241,0,240,1,-1.8440138,196.6542,0.0,1.310995696753828e-15,31,False,9.020407,1.4247072777218035,0.008544670710967145,-0.026577191,28,16,0.0759991,0,30,False,256,7719.077251168518,4.49811479748752,1716.0695,15.969452,25,2616.7847871935573,12.100864820656687,216.24776,16.806969,26,7536.652858862501,12.390619539544492,608.2547,15.068974,1.3153694,0,1.7379951,0.8375168,0.90047836,,,0,,,,b'NOT_AVAILABLE',69.97315695356176,14.476647050942844,296.46864745109013,61.24824331276573,100001,4288.86,4088.6667,4885.44,0.205,0.0667,0.4366,0.128,0.048,0.2241,200111,0.51479465,0.396744,0.5664405,0.0807849,0.077868514,0.08370129,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2100082125479729792',b' ',4139816,286.07913,39.27832,428.017867419205,421.522564512885,434.712772528471,873.216124683654,1.0,1.0,b'2MASS J19041898+3916419',15.954,3950,70.0,-86.0,b'SPE70',4.754,0.042,-0.031,b'SPE60',-0.46,0.15,-0.15,b'SPE70',0.493,0.033,-0.04,0.502,0.031,-0.038,b'DSEP',4,4,4,13.952,13.278,13.116,b'conf',0.08010065890886925
87,1880,10332883,3950,73,165,-0.15,0.14,-0.11,0.13,M0V,0.57,0.05,0.54,0.05,82,+0.17,0.14,+0.13,0.15,+0.06,0.16,1635721458409799680,b'Gaia DR2 2127904992341848960',2127904992341848960,1179999769,2015.5,289.0720752028924,0.016957793686461213,47.406917970436886,0.021775462620578896,5.285819570686265,0.02048062615205199,258.08878,-17.958654865503,0.03939006737340091,-31.732473971351247,0.04490720180239464,-0.22994085,0.08842896,-0.02229885,-0.23854728,0.127746,-0.2652059,0.03205584,0.0651373,-0.36103943,-0.3318764,207,0,207,0,1.6678108,236.66948,0.050471668195932226,0.48175224036461883,31,False,35.31429,1.4108053942641194,0.005794390699202106,-0.056787703,24,14,0.058729377,0,29,False,236,30849.357822482376,9.972487437094308,3093.4465,14.46525,23,9713.642564002084,34.86426768987586,278.61313,15.382933,25,32025.17320508228,104.98751270644411,305.03793,13.498191,1.3529881,0,1.8847418,0.91768265,0.96705914,,,0,,,,b'NOT_AVAILABLE',78.59577030443907,15.69416735968784,306.94837489703826,68.41359282245274,100001,3924.5,3838.0,4503.16,0.052,0.0074,0.144,0.031,0.0034,0.1168,200111,0.5981088,0.45427004,0.62537277,0.07645264,0.075653195,0.07725209,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2127904992341848960',b' ',10332883,289.07224,47.40707,188.158103957583,187.430345304002,188.891434883364,839.825144779425,1.0,1.0,b'2MASS J19161733+4724254',14.44,3951,70.0,-86.0,b'SPE70',4.73,0.028,-0.035,b'SPE60',-0.16,0.15,-0.15,b'SPE70',0.535,0.034,-0.034,0.561,0.031,-0.039,b'DSEP',1,1,1,12.264,11.611,11.453,b'conf',0.13506557322996118
88,1408,9150827,3955,109,75,-0.16,0.13,-0.12,0.13,M0V,0.57,0.04,0.54,0.03,119,-0.03,0.12,+0.02,0.13,+0.02,0.14,1635721458409799680,b'Gaia DR2 2127463224886292224',2127463224886292224,532775843,2015.5,290.29458051331,0.016370748991046322,45.56451956294721,0.017934247050799396,3.6997275806715453,0.01936819768972527,191.02075,-0.14757460498882224,0.034080221908479015,-18.00482479951393,0.03477120976480994,-0.1074629,-0.109595105,-0.011906002,-0.044415455,0.25488415,-0.117204845,-0.12621166,-0.24239822,-0.046718925,0.03410757,236,0,236,0,0.40774652,239.1925,0.0,0.0,31,False,31.118027,1.4315463514973412,0.004834863495330847,0.08180844,27,17,0.04266917,0,29,False,252,24946.562293584717,8.213223959502583,3037.3655,14.695839,28,8640.35812715915,20.513417867722925,421.2052,15.510058,29,24133.541092495187,38.01075153944532,634.9136,13.805367,1.3137641,0,1.7046909,0.8142195,0.89047146,,,0,,,,b'NOT_AVAILABLE',77.2038587325638,14.17953563630397,307.328485808883,66.39334890289572,100001,4049.5,3970.5,4189.25,0.6917,0.2919,0.993,0.3737,0.1599,0.4865,200111,0.6934787,0.6479826,0.7213491,0.1165109,0.11483596,0.11818583,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2127463224886292224',b' ',9150827,290.29456,45.56461,268.200327959927,266.803845927634,269.611242645865,903.848114502931,1.0,1.0,b'2MASS J19211069+4533525',14.688,3957,71.0,-87.0,b'SPE70',4.693,0.042,-0.018,b'SPE60',-0.16,0.15,-0.15,b'SPE70',0.553,0.027,-0.039,0.551,0.035,-0.035,b'DSEP',0,2,1,12.663,11.969,11.809,b'cand',0.0712523457539062
89,2130,2161536,3967,189,140,+0.06,0.14,+0.04,0.13,M0V,0.59,0.06,0.56,0.05,285,+0.18,0.13,+0.25,0.13,+0.15,0.14,1635721458409799680,b'Gaia DR2 2051797274209237376',2051797274209237376,808196649,2015.5,291.72622511652213,0.027520375146082923,37.52896800273439,0.035908286498268854,2.5023979369452034,0.03825875045068823,65.4072,4.990119508941255,0.06359844363112473,11.730219227881001,0.06854368587058048,0.02292655,0.056167096,-0.018181423,-0.17633563,0.34714562,-0.27697876,0.020236388,-0.29843593,-0.1766405,-0.031674072,194,0,194,0,-0.3107486,182.37074,0.0,0.0,31,False,12.063783,1.4250019468850055,0.008448755279596347,-0.0351843,22,14,0.06967959,0,26,False,221,10052.176540682414,6.280545514685014,1600.526,15.682715,23,3394.1799594985846,15.449455100696952,219.69577,16.524551,24,10018.7734457376,27.52640954608595,363.96948,14.759884,1.3343333,0,1.7646675,0.841836,0.92283154,,,0,,,,b'NOT_AVAILABLE',70.27662319792223,9.728414200591128,304.09901290198366,58.42351996316743,100001,4136.25,3980.0,4316.48,0.518,0.3203,0.6026,0.2503,0.1569,0.2977,200111,0.6073754,0.5577137,0.65600115,0.097282834,0.09386103,0.10070464,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2051797274209237376',b' ',2161536,291.7262,37.5289,395.195753744034,389.263501749935,401.308280216481,1518.51902373458,1.0,1.0,b'2MASS J19265428+3731440',15.661,3967,79.0,-79.0,b'SPE70',4.674,0.032,-0.017,b'SPE60',0.06,0.15,-0.15,b'SPE70',0.587,0.026,-0.035,0.593,0.034,-0.034,b'DSEP',0,1,1,13.594,12.937,12.776,b'cand',0.06324342537459912
90,1141,8346392,3968,391,69,-0.14,0.14,-0.10,0.13,M0V,0.58,0.07,0.55,0.06,230,-0.13,0.13,+0.11,0.13,+0.06,0.14,1635721458409799680,b'Gaia DR2 2105358166383528192',2105358166383528192,657960025,2015.5,282.72410978444196,0.029340141376049806,44.34650978744383,0.03691493859744466,2.228596810996428,0.03490298694251793,63.851177,7.83464617020753,0.06635886441465753,8.135500587396503,0.07734810748078091,-0.08056714,-0.06788348,0.109777205,-0.064800315,0.118853725,-0.1081896,-0.17952845,-0.107669935,-0.085971594,0.0102101555,204,0,202,2,0.53451234,207.11133,0.0569496443251659,0.24366680340652896,31,False,8.904208,1.4205622803505098,0.009795056000626764,0.15070115,23,17,0.08001634,0,26,False,224,7933.518906425744,4.947476913957037,1603.5485,15.939701,23,2658.6451659546783,19.65119631662077,135.29178,16.789738,25,7771.31727163926,19.456926967628757,399.41135,15.035684,1.3146704,0,1.7540541,0.8500366,0.90401745,,,0,,,,b'NOT_AVAILABLE',73.91732585470983,18.677110818084053,293.5170105755917,66.7499751644017,100001,4065.0,3975.5,4178.325,0.3607,0.1909,0.6597,0.164,0.0665,0.2977,200111,0.6411115,0.60680646,0.670303,0.10111231,0.09739999,0.10482464,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2105358166383528192',b' ',8346392,282.72406,44.34647,443.105874842889,436.304865276245,450.118339138204,854.952318981274,1.0,1.0,b'2MASS J18505377+4420473',15.95,3968,79.0,-79.0,b'SPE70',4.714,0.03,-0.03,b'SPE60',-0.14,0.15,-0.15,b'SPE70',0.548,0.033,-0.033,0.567,0.028,-0.038,b'DSEP',1,1,1,13.875,13.209,13.046,b'conf',0.0184090668050493
91,2057,9573685,3974,117,182,-0.05,0.15,-0.04,0.14,M0V,0.59,0.06,0.56,0.06,189,+0.02,0.15,+0.27,0.16,+0.13,0.16,1635721458409799680,b'Gaia DR2 2107240324132394496',2107240324132394496,602065790,2015.5,284.4766868921361,0.019977036182637527,46.25267810242217,0.022383386320904693,3.958194343500736,0.023254020484615952,170.21548,18.779987768299637,0.04358265050316272,23.49631796680655,0.04135669203786653,-0.083429985,-0.07400335,0.0010363937,-0.030229192,0.29199573,-0.12896541,-0.23566441,-0.2281291,-0.051671647,0.075043246,211,0,211,0,-1.2725947,180.62236,0.0,0.0,31,False,22.748644,1.4176327338669696,0.005993741962044488,0.17111544,24,17,0.051341407,0,28,False,247,18755.108119304718,6.756122051996554,2776.0168,15.005567,24,5944.403205275546,16.246291958183352,365.8929,15.916118,22,18919.489564306616,26.75918174858965,707.02795,14.069647,1.3257132,0,1.8464708,0.9105511,0.93591976,,,0,,,,b'NOT_AVAILABLE',76.25232676194142,18.181793207282134,297.86754732805326,68.29605020970715,100001,3905.5,3858.25,4171.585,0.3657,0.103,0.862,0.1805,0.0,0.3931,200111,0.6328958,0.55473214,0.6484923,0.083958715,0.08267756,0.08523987,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2107240324132394496',b' ',9573685,284.47653,46.252579,250.817428745119,249.351981254631,252.299892615096,836.236569922259,1.0,1.0,b'2MASS J18575437+4615092',15.026,3974,79.0,-79.0,b'SPE70',4.7,0.027,-0.027,b'SPE60',-0.06,0.15,-0.15,b'SPE70',0.564,0.03,-0.034,0.581,0.032,-0.035,b'DSEP',1,1,1,12.876,12.211,12.073,b'conf',0.09974319621495288
92,1085,10118816,3979,262,87,-0.33,0.13,-0.24,0.13,M0V,0.55,0.06,0.53,0.06,105,-0.31,0.14,-0.30,0.14,-0.15,0.13,1635721458409799680,b'Gaia DR2 2119222252094710912',2119222252094710912,1159748921,2015.5,281.0503475527693,0.021091888330411996,47.18820051184662,0.024969014667266778,4.047849864356753,0.024865484217535854,162.7899,28.82849142728517,0.049512419213400494,9.377684743976783,0.048104920178579084,-0.010779239,0.049437802,-0.11196945,-0.006340025,0.3215425,0.0052745263,-0.23318349,0.026290758,-0.1108824,-0.020718114,210,0,210,0,1.2272631,230.14696,0.0,0.0,31,False,18.579111,1.4035462774637875,0.007185966342913371,0.008660184,24,17,0.055632614,0,26,False,227,15340.992025396174,7.366618056511963,2082.5015,15.223732,22,4815.706987150785,19.99077783733465,240.89642,16.144737,24,15727.428380745572,21.53247615896443,730.405,14.270276,1.3391008,0,1.8744612,0.92100525,0.9534559,,,0,,,,b'NOT_AVAILABLE',76.36596712662069,20.70764167384106,292.13993181239937,69.77955863583294,100001,3889.6667,3794.0,4122.0933,0.192,0.1696,0.5074,0.0985,0.0883,0.2553,200111,0.5673104,0.50513786,0.5962809,0.066372134,0.065332845,0.06741142,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2119222252094710912',b' ',10118816,281.05011,47.188148,245.302879018411,243.804417157087,246.819542208801,800.525255554011,1.0,1.0,b'2MASS J18441202+4711173',15.233,3975,71.0,-87.0,b'SPE70',4.753,0.031,-0.038,b'SPE60',-0.34,0.15,-0.15,b'SPE70',0.509,0.037,-0.037,0.535,0.03,-0.041,b'DSEP',0,1,1,13.035,12.384,12.247,b'cand',0.14126473786161645
93,531,10395543,4004,40,169,+0.11,0.13,+0.08,0.12,M0V,0.61,0.04,0.59,0.04,157,+0.14,0.13,+0.53,0.15,+0.48,0.16,1635721458409799680,b'Gaia DR2 2130865736637343488',2130865736637343488,1401637555,2015.5,287.69116997784556,0.013972660858191148,47.546604268768206,0.015736933873102252,3.9251717194062095,0.015847648357128388,247.68166,-1.4126564821377379,0.03064253859740618,-58.572144259195454,0.029737377644624446,-0.019781766,0.017383508,-0.012576752,-0.07777122,0.19725668,-0.122070216,-0.32162455,-0.18761055,-0.1438308,0.009101268,239,0,239,0,-2.9165664,175.85439,0.0,0.0,31,False,42.490456,1.432064564567366,0.004497413026555466,0.07538792,27,17,0.040209945,0,28,False,248,33475.536376125114,11.577501598144313,2891.4302,14.376547,28,11393.539095392447,24.480026669932677,465.42184,15.209742,28,32173.230058486333,39.871158998057474,806.9299,13.493183,1.301451,0,1.7165585,0.83319473,0.8833637,,,0,,,,b'NOT_AVAILABLE',78.35426701830741,16.608934988745197,304.67447356551713,68.86615412428372,100001,4429.83,4074.25,4730.7637,,,,,,,200111,0.5717671,0.5013382,0.6759241,0.11341781,0.11207284,0.11476278,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2130865736637343488',b' ',10395543,287.69119,47.546902,252.904346018152,251.887138734712,253.929654988504,826.660005067741,1.0,1.0,b'2MASS J19104588+4732488',14.418,4004,79.0,-79.0,b'SPE70',4.659,0.035,-0.015,b'SPE60',0.12,0.15,-0.15,b'SPE70',0.606,0.023,-0.035,0.611,0.03,-0.033,b'DSEP',0,1,1,12.357,11.75,11.61,b'cand',0.1661330132033059
94,2764,10073672,4045,945,140,-0.16,0.17,-0.12,0.15,M0V,0.59,0.11,0.57,0.10,214,X,X,+0.05,0.21,+0.01,0.23,1635721458409799680,b'Gaia DR2 2129102085627205504',2129102085627205504,1583613631,2015.5,291.2316140804547,0.027271065322785757,47.03411118599212,0.028610360999256443,2.5078655195334822,0.029164044920744616,85.99169,17.783261146274988,0.06215855451985367,32.704411458372185,0.05465543948156788,0.019911502,-0.129469,-0.37690136,0.005582493,0.29397276,-0.015162465,-0.34079018,0.06356967,-0.19515775,-0.07357327,248,0,244,4,0.60121846,251.69632,0.0,0.0,31,False,11.211488,1.4330871507479874,0.0077984569648807,-0.04489136,28,15,0.06852595,0,30,False,260,9422.170098453968,4.886498855231602,1928.2047,15.752989,26,3085.946753285967,13.387346470117599,230.5122,16.627916,27,9387.205324086885,22.2310343311345,422.2568,14.830579,1.3238088,0,1.7973375,0.8749275,0.92241,,,0,,,,b'NOT_AVAILABLE',78.86007398775799,14.202572528550279,310.22636701713816,67.5307101097029,100001,3954.9268,3879.3333,4468.1177,0.4675,0.1529,0.8838,0.2455,0.0759,0.4531,200111,0.67899734,0.5319805,0.7057173,0.10162127,0.09873345,0.10450909,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2129102085627205504',b' ',10073672,291.23148,47.033932,394.268740707982,389.752313910246,398.889150339248,904.124868789495,1.0,1.0,b'2MASS J19245555+4702021',15.794,4039,80.0,-80.0,b'SPE70',4.708,0.023,-0.03,b'PHO2',-0.16,0.15,-0.15,b'SPE70',0.559,0.031,-0.031,0.583,0.029,-0.038,b'DSEP',0,1,2,13.666,12.997,12.87,b'cand',0.1480920039742004
95,2845,10591855,4342,704,530,+0.32,0.18,+0.22,0.15,M0V,0.72,0.12,0.67,0.11,529,+0.21,0.17,-0.00,0.36,-0.05,0.44,1635721458409799680,b'Gaia DR2 2130932428889277824',2130932428889277824,396784493,2015.5,288.41667855568477,0.02710805166012318,47.878730842296434,0.0285019705306399,2.4623380143077185,0.030883445318223356,79.73003,19.794086545636326,0.060940457491344836,3.167904732545276,0.05668791246405208,-0.07010639,-0.22412433,0.107226804,0.03653969,0.30275866,-0.04494296,-0.14315258,-0.15618053,-0.14163801,0.03529114,211,0,208,3,-0.19143158,198.50961,0.0,0.0,31,False,13.008013,1.4165045750591454,0.007316090195344384,-0.004168372,24,17,0.06499926,0,26,False,226,11279.85731858466,5.5307833931395,2039.4683,15.557607,25,3755.3356996416624,14.944195459299248,251.29059,16.414766,23,11081.622474476006,16.651509030230454,665.5026,14.650412,1.3153498,0,1.7643547,0.8571596,0.9071951,,,0,,,,b'NOT_AVAILABLE',78.86874757604288,16.284698316742944,306.2674940179803,69.0106643645158,100001,4069.5,3946.75,4308.0,0.855,0.5883,1.1148,0.417,0.272,0.5746,200111,0.689379,0.61516094,0.7329273,0.117428906,0.1138796,0.120978214,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2130932428889277824',b' ',10591855,288.41653,47.878731,401.484229668912,396.529221341607,406.562366247642,827.875428092456,1.0,1.0,b'2MASS J19133996+4752434',15.571,4313,86.0,-77.0,b'SPE70',4.662,0.006,-0.042,b'PHO2',0.36,0.1,-0.2,b'SPE70',0.65,0.038,-0.014,0.731,0.018,-0.038,b'DSEP',1,1,1,13.513,12.858,12.704,b'conf',0.07182656782436113
96,641,5131180,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1635721458409799680,b'Gaia DR2 2073534657762565632',2073534657762565632,30531673,2015.5,299.29950930050575,0.01266990744481458,40.23497218281402,0.013195930678327035,5.665658479845029,0.014149133243768664,400.4244,-5.155057078848553,0.028277600206220367,-15.194294591344093,0.025442913740873315,0.043201346,0.025720784,-0.38345668,-0.07312959,0.20745847,-0.0968697,-0.2978419,-0.011182455,-0.16205053,-0.056358173,259,0,257,2,-3.2735937,184.87796,0.0,0.0,31,False,88.13643,1.445925492779701,0.0033327295334273474,-0.013195075,30,16,0.038908113,0,35,False,278,71237.50349196,16.279179475638227,4375.989,13.556594,28,25906.30812529224,96.05625241718496,269.69934,14.317874,29,67513.39361516887,246.21541345860615,274.2046,12.688445,1.3113837,1,1.6294289,0.76128006,0.8681488,-9.16408706311633,3.2522779620511533,4,4000.0,4.5,-0.25,b'NOT_AVAILABLE',75.53599102814765,5.868601085782923,316.55253538187645,59.030411227692305,100002,4288.0,4085.3867,4420.6665,0.4655,0.2639,0.7426,0.238,0.1307,0.3545,200111,0.6375179,0.59982765,0.70232093,0.123793736,0.12284823,0.124739245,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2073534657762565632',b' ',5131180,299.29947,40.235069,175.605236201149,175.166718429256,176.04591589162,2169.72668170798,1.0,1.0,b'2MASS J19571187+4014062',13.583,4129,82.0,-82.0,b'SPE60',4.636,0.028,-0.018,b'SPE60',0.3,0.15,-0.15,b'SPE60',0.652,0.02,-0.028,0.671,0.022,-0.031,b'DSEP',0,1,1,11.516,10.845,10.698,b'cand',0.21928591727576469
97,977,11192141,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1635721458409799680,b'Gaia DR2 2129685372247200000',2129685372247200000,675602878,2015.5,292.7196037699003,0.08575058317154582,48.85200667580222,0.11239733548830524,0.656015237699192,0.09477508821213955,6.921811,-3.857332317907091,0.2063344603589809,-2.848438131053193,0.2177848544940795,-0.17336564,-0.16295213,-0.21078663,0.11109022,0.199058,0.111676686,-0.56930894,-0.029275002,-0.08594153,-0.202813,232,232,228,4,63.807167,6101.079,0.5133417043211239,109.53420754781264,31,True,3.3691657,1.5076916126624809,0.024836915996023598,0.045132622,26,16,0.12998332,0,30,False,226,1475109.5957208963,570.9512938480057,2583.5996,10.266305,28,545212.1387430246,673.881077150472,809.06287,11.0099745,26,1322719.7710034389,880.2393174710794,1502.682,9.45825,1.2663004,0,1.5517244,0.7436695,0.8080549,-46.25152325874198,0.3206477010206527,6,4500.0,3.0,0.0,b'NOT_AVAILABLE',80.99344999173626,14.068294364985759,314.6418445157817,68.79714448716838,100001,4293.94,4247.56,4486.97,0.5963,0.1469,1.8015,0.2962,0.0599,1.081,200111,24.948008,22.847643,25.495806,190.62958,157.255,224.00415,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2129685372247200000',b' ',11192141,292.71964,48.852016,1470.90297633948,1280.620692825,1724.52280740555,913.948793179213,1.0,1.0,b'2MASS J19305271+4851071',10.523,4283,77.0,-60.0,b'SPE18',2.012,0.112,-0.137,b'SPE18',0.0,0.15,-0.15,b'SPE18',15.76,4.978,-1.778,0.931,0.409,-0.022,b'DSEP',0,1,1,8.302,7.63,7.465,b'cand',0.028103101880116266
98,1393,9202151,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1635721458409799680,b'Gaia DR2 2107020078208649856',2107020078208649856,89198334,2015.5,283.555499051466,0.03477437272424472,45.61437842624502,0.038405971860521394,2.6207803811695136,0.040177358086639185,65.23028,-3.2155056753551943,0.06722885302468412,20.604596597095565,0.07122633591048594,-0.32847384,-0.38274902,-0.0037492376,0.0682722,0.27811313,-0.019973874,-0.31531566,-0.23651695,0.055385593,-0.06936678,196,0,196,0,2.1582215,235.59593,0.09798747942159117,0.7791863111216467,31,False,9.62686,1.3661545644437885,0.010763961010742347,-0.01378603,22,15,0.073892936,0,25,False,221,9058.187143226769,4.8748395826294875,1858.1508,15.795762,21,2728.9135912113225,17.9235445174344,152.253,16.761414,25,9400.36789679875,17.58280003822609,534.6343,14.829058,1.3390408,1,1.9323559,0.9656515,0.96670437,,,0,,,,b'NOT_AVAILABLE',75.38696691252895,18.56049615862351,295.76900941552816,67.84466086426286,100002,4077.3767,3855.1233,4481.07,,,,,,,200111,0.5767539,0.47751698,0.64517224,0.082832195,0.07993813,0.08572626,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=2107020078208649856',b' ',9202151,283.55554,45.614262,377.524499074151,371.839919572232,383.382371352328,842.264830132025,1.0,1.0,b'2MASS J18541332+4536513',15.804,3764,75.0,-83.0,b'SPE60',4.739,0.033,-0.033,b'SPE60',0.14,0.15,-0.15,b'SPE60',0.527,0.034,-0.038,0.555,0.031,-0.044,b'DSEP',0,1,1,13.623,12.94,12.768,b'cand',0.1130965495087953
